,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,yr_built,lat,long
14049,292000.0,3,1.75,1730,11325,1.0,5,7,1972,47.3921,-122.182
14051,389000.0,2,2.0,1200,7131,1.0,3,8,2006,47.7199,-122.022
14053,661000.0,3,2.0,1820,4418,2.0,4,8,1994,47.6947,-122.19
14054,344000.0,2,2.0,1300,4659,1.0,3,8,2005,47.7132,-122.033
14055,510000.0,1,1.0,680,6600,1.0,3,5,1916,47.6567,-122.392
14056,289000.0,2,1.0,780,4132,1.0,3,7,1942,47.5324,-122.387
14057,365000.0,3,2.25,2430,7614,1.5,3,8,1979,47.5065,-122.191
14058,410000.0,3,1.5,1750,32500,1.0,4,7,1966,47.5316,-121.959
14059,535610.0,3,1.0,1610,5100,1.5,5,7,1901,47.6765,-122.386
14061,284000.0,3,1.75,1430,4850,1.0,3,7,1978,47.5472,-122.303
14062,201000.0,4,1.5,1360,8100,1.5,3,7,1962,47.4931,-122.305
14063,734000.0,4,2.25,2530,5000,1.5,4,7,1925,47.6806,-122.36
14064,357500.0,5,3.0,3270,9146,2.0,3,7,2002,47.3342,-122.169
14065,550120.0,5,2.5,2620,8050,1.0,3,8,1975,47.6919,-122.115
14066,300000.0,3,1.5,1810,8232,1.0,3,8,1988,47.3195,-122.273
14067,374950.0,3,2.5,2120,9653,2.0,3,8,1992,47.3843,-122.213
14068,602500.0,4,1.75,2190,41000,2.0,3,8,1980,47.5755,-122.033
14069,221000.0,3,1.0,980,7606,1.0,3,7,1954,47.4356,-122.29
14070,920000.0,5,3.0,2230,4400,2.0,3,7,1913,47.6404,-122.325
14071,235000.0,4,2.0,1540,9279,1.0,3,7,1955,47.5163,-122.268
14072,375000.0,3,1.0,980,7296,1.0,3,7,1967,47.7292,-122.231
14073,599000.0,4,2.5,2120,3640,2.0,3,8,2005,47.5521,-121.996
14074,562100.0,3,2.25,2090,12112,2.0,3,8,1983,47.7015,-122.13
14075,640000.0,3,2.5,1620,1377,2.0,3,8,2009,47.6195,-122.299
14076,294000.0,3,2.0,1650,11256,1.0,4,7,1957,47.4707,-122.26
14077,714000.0,4,2.5,3230,7766,2.0,3,9,2005,47.7069,-122.131
14079,280000.0,4,2.25,1600,7916,2.0,3,7,1991,47.194,-121.981
14080,260000.0,4,2.5,1790,4358,2.0,3,7,1993,47.3994,-122.204
14081,294000.0,3,1.5,2060,15050,1.5,4,7,1938,47.3321,-122.373
14084,450000.0,3,2.0,1510,43560,1.0,3,7,1954,47.7218,-122.079
14085,368000.0,3,1.0,1280,9898,1.0,3,7,1968,47.7677,-122.163
14086,830000.0,4,2.25,2180,11056,1.0,3,8,1963,47.6042,-122.193
14087,282500.0,2,1.75,1440,11210,1.0,4,6,1935,47.498,-122.35
14088,335000.0,3,2.25,1580,16215,1.0,4,7,1978,47.5643,-121.897
14089,558000.0,2,2.0,1580,5750,1.0,5,6,1910,47.5668,-122.384
14090,270000.0,4,1.5,1730,8505,1.5,4,7,1961,47.4905,-122.347
14091,152000.0,2,1.0,700,13500,1.0,3,4,1920,47.3882,-122.208
14092,493000.0,4,1.75,2030,18295,1.5,4,7,1975,47.7326,-122.179
14093,740000.0,4,2.5,2500,10330,2.0,3,10,1992,47.5595,-122.114
14095,275000.0,2,1.0,910,4191,1.0,3,6,1910,47.6929,-122.36
14096,1500000.0,6,2.5,3560,6480,2.5,4,11,1914,47.627,-122.304
14097,424000.0,3,1.75,1140,3395,1.0,5,7,1925,47.6712,-122.393
14099,600000.0,4,2.5,3010,7953,2.0,3,9,2000,47.522,-122.19
14101,165000.0,3,1.0,910,8700,1.0,4,6,1943,47.449,-122.29
14102,750000.0,4,3.25,2050,5000,2.0,4,8,1987,47.6235,-122.298
14103,405000.0,2,1.0,1090,10481,1.0,2,7,1981,47.632,-122.03
14104,521900.0,3,2.5,2100,12338,2.0,3,9,1997,47.7412,-122.168
14105,275000.0,3,1.0,1000,8018,1.0,3,7,1969,47.7285,-122.198
14106,600000.0,5,3.25,4410,58157,2.0,4,9,2001,47.4395,-122.111
14107,442500.0,3,1.75,1800,10200,1.0,3,8,1967,47.4496,-122.146
14108,229950.0,2,1.0,920,7716,1.0,3,6,1944,47.5028,-122.243
14109,274950.0,3,2.0,1410,7265,1.0,4,7,1983,47.3654,-122.076
14110,407185.0,3,1.75,1860,48076,1.5,4,8,1929,47.5051,-122.461
14111,468000.0,4,2.5,2100,8400,1.0,4,7,1976,47.735,-122.17
14112,450000.0,2,1.0,1030,4365,1.0,3,7,1942,47.6875,-122.387
14113,219950.0,2,1.0,940,8997,1.0,5,7,1955,47.2005,-121.999
14114,275000.0,2,2.5,1340,5995,2.0,3,7,1989,47.7366,-122.233
14115,229950.0,2,1.0,850,6000,1.0,3,6,1924,47.4972,-122.224
14116,675000.0,3,1.75,2130,4400,1.0,3,7,1922,47.6417,-122.325
14117,412950.0,4,2.5,2430,6796,2.0,3,8,1993,47.4499,-122.127
14118,670000.0,5,2.25,2290,39000,2.0,3,8,1979,47.7012,-122.12
14119,420000.0,3,1.75,1230,10005,1.0,4,7,1963,47.621,-122.114
14120,358000.0,3,1.5,1150,27319,1.0,4,6,1976,47.3933,-122.454
14121,680000.0,3,2.5,2120,3600,2.0,3,9,2005,47.6649,-122.082
14122,380000.0,2,1.0,980,3400,1.0,3,7,1923,47.6688,-122.323
14123,515000.0,3,2.5,2130,219978,2.0,3,8,1986,47.7754,-122.032
14124,325000.0,2,1.0,1050,4800,1.0,4,7,1969,47.5128,-122.388
14125,875000.0,3,2.5,1820,6848,1.0,4,7,1953,47.6287,-122.207
14127,868500.0,5,2.5,2490,9639,1.0,4,8,1959,47.551,-122.22
14128,657500.0,4,2.75,4140,24190,2.0,3,11,2002,47.3062,-122.15
14129,366000.0,2,1.0,1210,3090,1.0,3,6,1926,47.5532,-122.277
14130,385000.0,2,1.0,1010,4000,1.0,3,6,1911,47.5536,-122.267
14131,300000.0,4,2.0,2050,8750,1.0,3,7,1967,47.4324,-122.171
14132,810000.0,3,1.75,2060,3300,2.0,4,9,1918,47.6498,-122.32
14133,460000.0,4,1.75,1560,7200,1.0,3,6,1943,47.7001,-122.279
14134,459000.0,3,2.5,1780,4000,2.0,4,8,1995,47.5677,-122.003
14135,260000.0,3,1.75,1460,10000,1.0,4,8,1967,47.342,-122.195
14136,557865.0,4,2.5,3030,6813,2.0,3,9,1987,47.6296,-122.029
14137,295000.0,4,1.0,980,3000,1.5,4,7,1914,47.5892,-122.312
14139,2110000.0,3,2.25,3230,17833,2.0,4,9,1973,47.5683,-122.188
14140,307300.0,2,2.0,1520,1020,3.0,3,7,1999,47.7292,-122.343
14141,225000.0,4,1.0,1410,7000,1.5,3,7,1963,47.3767,-122.287
14142,290000.0,3,1.75,1390,13200,2.0,3,7,1979,47.4429,-121.771
14143,690000.0,4,2.0,2230,5000,1.5,4,7,1922,47.5772,-122.292
14144,825000.0,4,2.25,2110,12653,2.0,4,8,1972,47.536,-122.225
14145,645000.0,3,1.75,2270,11472,1.0,4,7,1956,47.7057,-122.374
14146,590000.0,4,2.25,2530,10611,1.0,5,8,1977,47.5698,-122.132
14148,664000.0,4,2.5,2390,8432,2.0,3,9,1998,47.6027,-122.024
14150,290000.0,2,1.0,900,2728,2.0,3,7,1998,47.5877,-122.298
14152,662500.0,3,2.0,2070,4200,1.5,4,7,1906,47.6624,-122.333
14153,475000.0,4,2.5,1850,5444,2.0,5,7,1981,47.7227,-122.16
14154,450000.0,3,1.5,1440,9711,1.0,3,7,1956,47.7394,-122.252
14156,329950.0,2,1.0,1140,5250,1.5,4,6,1949,47.731,-122.341
14158,307000.0,5,1.5,1310,4800,1.5,3,6,1929,47.5545,-122.365
14159,433000.0,3,1.75,1870,7189,1.0,3,7,1959,47.5412,-122.27
14160,212000.0,3,2.25,1900,18000,1.0,4,7,1968,47.3251,-122.354
14161,750000.0,5,2.75,2860,6000,2.5,4,8,1902,47.5906,-122.316
14162,279000.0,3,2.0,1640,5650,1.0,3,7,2003,47.3736,-122.13
14163,476000.0,3,1.0,1140,5500,1.5,4,6,1908,47.6606,-122.395
14164,368000.0,5,1.75,2590,9394,1.0,4,7,1963,47.3941,-122.307
14165,228950.0,4,3.0,2160,5200,1.0,3,7,1978,47.3627,-122.091
14166,568450.0,5,3.5,3260,58806,2.0,4,8,1969,47.3703,-122.159
14167,619000.0,4,1.75,1660,3800,1.5,3,7,1926,47.6883,-122.314
14168,275000.0,3,2.25,1640,6044,2.0,3,7,1996,47.2844,-122.205
14169,321500.0,4,2.5,2620,5457,2.0,3,8,2003,47.3148,-122.27
14170,230000.0,3,1.75,950,6000,1.0,3,6,1939,47.5271,-122.316
14171,179500.0,3,1.0,900,8100,1.0,4,6,1959,47.2866,-122.221
14172,460000.0,3,2.25,1650,7313,1.0,3,7,1975,47.7375,-122.194
14173,286000.0,3,2.5,1800,3980,2.0,3,7,2006,47.4006,-122.162
14174,427500.0,3,1.0,1480,4200,1.5,3,7,1925,47.6147,-122.298
14175,400000.0,3,1.0,1040,6250,1.0,3,7,1942,47.5526,-122.385
14176,675000.0,3,3.5,2300,5611,1.0,3,8,2004,47.7122,-122.026
14177,350000.0,3,1.0,2480,8906,1.0,3,7,1969,47.5366,-122.289
14178,385000.0,4,1.75,1970,10358,1.0,3,8,1977,47.7719,-122.255
14180,315000.0,2,1.0,970,18557,1.0,3,6,1939,47.5116,-122.37
14181,820000.0,4,2.5,2920,252648,2.0,3,10,2002,47.4784,-122.048
14182,205000.0,3,1.0,970,7700,1.0,4,7,1959,47.3793,-122.304
14183,500000.0,2,1.0,680,5250,1.0,4,6,1922,47.7013,-122.359
14184,599000.0,4,2.5,2640,6738,2.0,4,8,1989,47.5787,-122.0
14186,299000.0,1,2.5,1980,7521,1.0,4,7,1979,47.4343,-122.192
14188,385000.0,3,3.25,1630,1677,3.0,3,8,2007,47.7048,-122.353
14189,639950.0,2,1.75,1780,4520,1.0,5,7,1925,47.5798,-122.404
14190,824000.0,2,1.0,1210,8400,1.0,3,8,2000,47.6503,-122.393
14191,199950.0,3,1.0,1010,7245,1.0,3,7,1969,47.3338,-122.306
14192,1005000.0,3,2.5,2570,5000,1.0,4,8,1940,47.6578,-122.285
14194,822000.0,3,2.5,2290,9158,2.0,4,8,1984,47.5476,-122.14
14195,473600.0,4,1.5,1780,8400,1.0,3,7,1969,47.5173,-122.385
14196,490000.0,5,2.0,2150,4500,1.5,3,8,1938,47.5582,-122.388
14197,245000.0,3,1.75,1920,9306,1.0,3,7,1984,47.3319,-122.267
14198,199000.0,4,1.0,1220,11730,1.0,4,7,1960,47.3229,-122.283
14200,418000.0,3,1.75,1500,19113,1.0,3,7,1984,47.6976,-121.916
14201,450000.0,7,3.5,2830,8625,1.0,4,8,1957,47.7493,-122.355
14202,280000.0,3,2.5,1580,7000,2.0,3,8,1992,47.3659,-122.17
14203,273000.0,3,2.25,1230,11601,1.0,4,7,1992,47.1955,-121.991
14204,549000.0,4,2.5,2910,6338,2.0,3,8,2008,47.4804,-122.126
14205,913888.0,5,2.25,2370,15512,2.0,4,9,1981,47.5555,-122.15
14206,689888.0,4,2.25,1930,3500,1.5,5,8,1916,47.6167,-122.29
14207,305000.0,4,2.0,1780,5043,1.0,3,7,1993,47.7045,-122.342
14208,602500.0,4,2.5,2760,6850,2.0,3,9,1999,47.5346,-122.185
14209,355000.0,2,1.75,1620,3640,1.0,3,7,1929,47.543,-122.299
14210,756000.0,3,2.5,2160,7525,2.0,3,9,1986,47.6608,-122.145
14211,289950.0,4,2.25,2190,6906,1.0,4,7,1977,47.319,-122.373
14212,800000.0,3,2.5,3240,7857,2.0,3,10,1994,47.5857,-122.038
14213,403000.0,2,1.0,720,3255,1.0,4,6,1905,47.6823,-122.348
14214,350000.0,3,2.25,1410,1340,2.0,3,8,1967,47.6108,-122.113
14215,1285000.0,5,3.5,2980,5100,2.0,3,10,2015,47.6782,-122.299
14217,241450.0,3,1.0,1100,8138,1.0,3,7,1949,47.7393,-122.325
14218,320000.0,3,1.5,1400,9087,1.0,3,7,1954,47.7711,-122.34
14219,234000.0,4,2.0,1710,7455,1.0,3,7,1975,47.3965,-122.173
14220,441000.0,5,2.5,2000,3600,1.0,3,6,1987,47.5971,-122.295
14221,474500.0,5,2.5,2000,3600,1.0,3,6,1987,47.5971,-122.295
14222,705000.0,3,1.0,1440,2618,1.5,4,7,1906,47.6582,-122.336
14223,517500.0,4,2.5,1520,3370,2.0,3,8,1994,47.5696,-122.004
14224,142500.0,4,0.75,1440,13300,1.0,3,6,1948,47.4761,-122.337
14225,310000.0,2,1.5,1010,10005,2.0,3,7,1981,47.5118,-122.189
14226,749500.0,4,2.5,2440,9727,2.0,3,9,1987,47.6613,-122.132
14227,360000.0,5,3.0,2480,7200,1.0,3,7,1999,47.4586,-122.283
14228,267500.0,3,1.0,1090,22080,1.0,5,7,1967,47.3991,-121.964
14229,290000.0,3,1.0,1480,32700,1.0,4,6,1942,47.4949,-122.327
14230,850000.0,5,2.5,2800,11325,1.0,4,8,1970,47.6166,-122.172
14231,815000.0,4,1.75,1820,4500,1.5,3,8,1921,47.6429,-122.36
14233,1625000.0,4,3.25,2980,3600,2.0,3,9,1999,47.6352,-122.284
14234,175000.0,3,1.5,1220,7300,1.0,3,7,1973,47.3341,-122.279
14235,429950.0,3,1.75,1830,9758,1.0,3,8,1977,47.7107,-122.23
14236,675000.0,4,2.5,2900,5505,2.0,3,8,2002,47.6063,-122.02
14237,580000.0,3,2.25,1940,5980,1.0,3,7,1987,47.5476,-122.075
14238,240000.0,4,2.0,1750,7800,1.0,4,6,1944,47.4791,-122.347
14239,374000.0,3,2.5,1850,17808,1.0,4,8,1982,47.3631,-122.271
14241,140000.0,2,1.0,1080,6052,1.0,5,6,1908,47.3857,-122.215
14243,589000.0,3,1.75,920,3600,1.0,4,6,1904,47.6386,-122.365
14244,275000.0,3,1.75,1290,9760,1.0,3,7,1979,47.4265,-122.148
14245,489900.0,4,2.5,2090,4196,2.0,3,8,2006,47.7453,-122.192
14246,545000.0,3,2.5,1900,3366,2.0,3,9,1996,47.6679,-122.184
14247,235000.0,4,1.0,1360,7132,1.5,3,6,1941,47.5054,-122.301
14248,230000.0,3,1.0,1000,4000,1.5,4,6,1915,47.5523,-122.286
14249,655000.0,4,2.25,2170,4080,2.0,3,7,1980,47.6124,-122.293
14250,185000.0,2,1.0,820,16030,1.0,4,5,1923,47.2039,-122.003
14251,196000.0,3,1.0,1090,7400,1.0,4,7,1962,47.2923,-122.19
14252,572000.0,3,2.25,1830,7897,1.0,4,8,1986,47.6914,-122.103
14253,615000.0,4,2.5,3010,6903,2.0,3,9,2001,47.5213,-122.193
14255,1225000.0,6,2.25,2930,4320,2.0,3,9,1913,47.6295,-122.306
14256,375000.0,3,2.5,1520,5649,2.0,4,7,1989,47.7221,-122.162
14257,295000.0,3,1.75,1250,9486,1.0,4,6,1971,47.4341,-122.446
14258,760000.0,4,2.5,2760,6000,2.0,5,7,1942,47.6877,-122.295
14259,347000.0,3,1.75,1330,7848,1.0,3,8,1978,47.4463,-122.127
14260,712000.0,3,2.0,1700,5100,1.5,4,7,1924,47.679,-122.39
14261,495000.0,4,2.0,2050,4000,1.5,5,7,1941,47.5799,-122.306
14262,925000.0,4,2.0,3140,10437,1.0,4,8,1959,47.5786,-122.229
14263,775000.0,3,1.0,2030,4080,1.5,4,7,1908,47.6765,-122.308
14264,429000.0,4,2.5,2100,7920,1.5,4,6,1916,47.5293,-122.371
14265,229000.0,3,1.0,1010,12705,1.0,4,7,1959,47.3348,-122.303
14266,400000.0,4,1.5,1980,113691,1.0,3,7,1962,47.5606,-121.853
14267,625000.0,4,2.25,2100,8290,2.0,4,8,1978,47.5595,-122.129
14268,130000.0,2,1.0,840,6654,1.0,3,7,1951,47.7319,-122.335
14269,349000.0,3,1.75,1690,5080,1.0,3,7,1976,47.5312,-122.348
14270,365000.0,3,2.0,2140,26600,1.0,4,7,1983,47.4066,-122.169
14271,487500.0,3,2.5,1810,1988,2.0,3,7,1997,47.6513,-122.385
14272,475000.0,3,2.5,2600,7210,2.0,3,8,1989,47.5123,-122.151
14273,685000.0,3,1.75,1650,8400,1.0,3,8,1959,47.5766,-122.236
14274,960000.0,3,1.75,2460,4800,1.0,4,7,1938,47.6343,-122.282
14276,428000.0,3,2.25,2600,15000,2.0,3,9,1978,47.3719,-122.056
14277,435000.0,3,2.5,1930,5790,2.0,4,7,1988,47.7733,-122.17
14279,385000.0,3,1.0,1420,10980,1.0,4,7,1954,47.574,-122.138
14280,352000.0,3,2.5,2090,3002,2.0,3,7,2005,47.745,-121.984
14282,660000.0,3,3.0,2470,11900,2.0,3,9,1976,47.641,-122.057
14283,105000.0,3,1.0,840,8400,1.0,3,6,1959,47.3277,-122.343
14284,420000.0,2,1.0,2100,4480,1.0,5,7,1908,47.574,-122.372
14285,499950.0,3,1.5,1360,11250,1.0,4,7,1955,47.5697,-122.177
14286,975000.0,6,3.0,3420,22421,1.0,5,9,1948,47.5508,-122.189
14287,665000.0,3,2.75,1930,2960,1.5,5,7,1929,47.6659,-122.287
14288,540000.0,4,2.5,2180,10140,1.0,4,7,1968,47.6822,-122.111
14289,400000.0,4,2.0,1670,12056,1.0,3,7,1955,47.7418,-122.244
14290,469950.0,4,2.75,2720,6427,1.0,3,8,2008,47.4931,-122.354
14291,777000.0,4,2.5,3170,9900,2.0,4,8,1979,47.6181,-122.147
14292,346500.0,2,1.75,1610,6300,1.0,3,7,1941,47.554,-122.304
14293,685000.0,3,2.5,2370,4950,2.0,3,8,2003,47.5465,-122.013
14294,396500.0,3,2.5,2590,18980,1.0,4,10,1976,47.3839,-122.153
14295,783500.0,3,2.5,2850,7130,2.0,3,10,1980,47.603,-122.289
14296,575000.0,4,2.0,1660,4800,1.5,3,7,1922,47.6556,-122.345
14297,1500000.0,4,4.25,5550,12968,2.0,3,11,2005,47.5305,-122.135
14298,515000.0,3,1.5,2200,7620,1.0,4,7,1942,47.7263,-122.363
14299,300000.0,3,2.5,2020,6628,1.0,4,7,1963,47.4934,-122.332
14300,272000.0,3,1.5,1760,9600,1.0,4,7,1966,47.4085,-122.195
14301,355000.0,4,2.25,1810,4970,2.0,3,7,2003,47.5003,-122.156
14302,223000.0,3,2.0,1310,8440,1.0,5,6,1951,47.5003,-122.269
14303,397000.0,4,2.5,3000,8584,2.0,3,7,2003,47.369,-122.032
14304,460000.0,2,2.0,1080,5000,1.0,5,6,1923,47.6826,-122.394
14305,848000.0,3,2.75,2170,2738,1.5,4,9,1930,47.6389,-122.349
14306,392800.0,2,1.0,740,4275,1.0,5,6,1924,47.688,-122.308
14307,1690000.0,3,3.25,5290,224442,2.0,4,11,1988,47.6671,-122.051
14308,1800000.0,3,3.25,5290,224442,2.0,4,11,1988,47.6671,-122.051
14309,577000.0,3,2.25,2370,7878,2.0,3,8,1985,47.7281,-122.168
14310,570000.0,3,1.0,1890,3330,1.5,4,7,1901,47.6597,-122.352
14311,250000.0,3,1.75,1160,6134,1.0,3,7,1998,47.3414,-122.218
14312,645000.0,4,1.75,1550,7350,1.5,4,8,1958,47.5795,-122.235
14313,567500.0,3,2.5,3090,67082,2.0,3,9,1990,47.4032,-122.023
14314,337000.0,4,2.5,2610,5240,2.0,3,8,2004,47.345,-122.042
14315,280000.0,3,1.75,1230,8250,1.0,3,7,1966,47.4526,-122.176
14316,167000.0,3,1.5,1280,5547,2.0,4,6,1985,47.3344,-122.215
14317,280000.0,2,1.0,1880,7560,1.0,3,6,1919,47.5261,-122.374
14318,317500.0,2,1.5,1220,8409,1.0,4,6,1948,47.7534,-122.324
14319,405500.0,2,2.75,1350,1252,2.0,3,8,2006,47.522,-122.39
14320,495000.0,4,2.5,2370,15336,2.0,3,8,1995,47.5633,-121.901
14321,691000.0,4,3.0,3040,11651,2.0,3,10,1987,47.6348,-122.038
14322,480000.0,5,1.75,2080,217800,1.0,5,7,1963,47.3884,-122.404
14323,549010.0,2,1.75,1560,4141,1.0,4,7,1942,47.6863,-122.382
14325,365000.0,2,1.0,870,5689,1.0,4,7,1948,47.6988,-122.351
14326,412500.0,3,1.75,1660,10716,1.0,3,7,1988,47.7326,-122.234
14327,425000.0,3,2.25,1870,9000,1.0,3,7,1978,47.7373,-122.198
14328,920000.0,3,1.0,1410,9656,1.0,3,7,1953,47.6354,-122.208
14329,340000.0,4,2.25,2180,8000,1.0,4,9,1975,47.317,-122.378
14330,405000.0,4,2.5,2620,8960,1.0,5,7,1955,47.7642,-122.335
14331,537100.0,3,2.5,2450,7051,1.0,3,8,1990,47.5308,-122.171
14332,353500.0,4,2.5,3250,4650,2.0,3,8,2007,47.4004,-122.203
14333,522000.0,3,1.0,1150,7080,1.0,3,7,1952,47.7106,-122.288
14334,710000.0,4,2.75,2780,6978,2.0,3,8,2001,47.6881,-122.04
14335,329950.0,3,1.75,1360,13320,1.0,4,7,1985,47.4625,-122.069
14337,800500.0,4,2.5,1780,11130,1.0,5,8,1962,47.5931,-122.178
14338,168500.0,3,1.0,1100,10125,1.0,3,7,1969,47.367,-122.107
14339,490000.0,3,2.5,2230,5348,2.0,3,8,2000,47.5347,-121.866
14340,579000.0,3,2.5,1710,1904,2.0,3,8,2003,47.5827,-122.387
14341,600000.0,4,2.5,2620,9873,2.0,3,8,1987,47.5822,-122.051
14342,445000.0,4,1.75,1990,4725,1.5,4,7,1944,47.5275,-122.38
14343,362500.0,4,1.75,1450,8450,1.0,3,7,1960,47.5289,-122.028
14344,234000.0,4,2.0,1630,9010,1.0,4,7,1975,47.317,-122.196
14345,321500.0,1,1.0,730,1942,1.0,3,7,2008,47.5939,-122.299
14346,660000.0,3,1.75,1980,3300,1.5,4,7,1926,47.6733,-122.298
14347,319000.0,4,1.0,1730,36356,1.5,4,6,1954,47.4135,-122.199
14348,314000.0,3,1.75,1350,217852,1.0,3,8,1953,47.2628,-122.03
14349,517950.0,3,2.0,1410,5000,1.0,5,7,1908,47.6752,-122.361
14350,525000.0,5,2.5,2360,10081,1.0,4,7,1961,47.5552,-122.178
14351,319500.0,3,1.0,1190,8450,1.0,5,6,1961,47.4807,-122.157
14352,1580000.0,4,3.25,3760,10920,1.5,5,9,1950,47.6687,-122.264
14354,795000.0,4,2.5,2920,32219,2.0,5,10,1995,47.7439,-122.041
14356,1010000.0,5,3.25,3510,10930,2.0,3,9,2013,47.6914,-122.21
14357,475000.0,3,2.5,1320,1310,3.0,3,8,2006,47.6719,-122.38
14358,375000.0,3,1.0,1610,11250,1.0,3,7,1975,47.7391,-122.256
14359,405000.0,3,1.0,1410,8053,1.0,4,7,1951,47.704,-122.367
14360,420000.0,4,2.5,2170,10500,1.0,3,7,1962,47.7512,-122.295
14361,775000.0,4,1.75,1890,4800,1.5,3,7,1906,47.6405,-122.367
14362,800000.0,4,2.75,3260,5000,2.0,3,9,2007,47.5395,-121.997
14363,436800.0,3,1.75,2080,12714,2.0,4,8,1984,47.7056,-122.162
14364,620000.0,3,1.75,2040,4005,1.5,4,8,1930,47.6885,-122.38
14365,230000.0,3,1.0,1250,9035,1.0,4,7,1970,47.275,-122.302
14366,165000.0,1,1.0,850,8050,1.0,2,6,1906,47.5427,-122.288
14367,490000.0,1,1.0,850,8050,1.0,2,6,1906,47.5427,-122.288
14368,480000.0,3,1.75,1600,8400,1.0,5,8,1963,47.5479,-122.179
14369,570000.0,3,2.5,2400,6975,2.0,3,9,1993,47.534,-122.179
14370,615000.0,3,2.25,1870,4894,2.0,4,8,1992,47.6943,-122.19
14371,280000.0,3,1.0,1720,9605,1.0,3,7,1969,47.7439,-122.242
14372,326000.0,3,1.0,1030,9834,1.0,3,7,1969,47.7676,-122.164
14373,550700.0,2,2.25,1190,1499,2.0,3,9,2004,47.6666,-122.285
14374,600000.0,2,1.0,910,2002,1.5,3,6,1900,47.6188,-122.306
14375,450000.0,3,1.0,1290,47044,1.0,3,7,1968,47.5655,-121.998
14376,546000.0,2,2.25,1530,1324,2.0,3,8,2010,47.6032,-122.311
14381,262000.0,2,1.0,1500,4120,1.5,3,5,1928,47.4857,-122.2
14382,550000.0,4,2.75,2160,5005,1.0,3,7,1987,47.6971,-122.302
14383,285000.0,2,1.0,780,5000,1.0,4,6,1943,47.5112,-122.357
14384,476000.0,4,1.75,2340,17541,1.0,4,7,1956,47.745,-122.229
14386,335000.0,1,1.0,720,5100,1.0,3,6,1907,47.6821,-122.38
14387,510000.0,4,2.0,2990,102366,1.0,4,8,1974,47.3068,-122.088
14388,291000.0,3,2.25,1860,13939,1.0,4,7,1961,47.3746,-122.217
14389,335000.0,4,1.75,1950,13440,1.5,4,6,1931,47.5232,-121.821
14390,415000.0,3,1.5,1860,9003,1.0,3,7,1955,47.7624,-122.26
14391,430000.0,3,2.0,1550,6039,1.0,5,7,1942,47.5436,-122.378
14392,270000.0,3,1.75,1610,6205,1.0,4,7,1979,47.3004,-122.383
14393,760000.0,3,2.0,1810,4500,1.0,4,7,1906,47.681,-122.359
14394,450000.0,2,2.0,1730,4248,2.0,3,7,1905,47.5933,-122.308
14395,425000.0,3,2.5,1230,23522,1.0,4,7,1978,47.515,-122.162
14396,725000.0,4,2.5,2130,3420,1.5,4,7,1916,47.649,-122.336
14397,700000.0,3,2.75,2190,11060,1.0,4,7,1973,47.6893,-122.208
14398,998000.0,5,4.5,4130,10404,2.0,3,10,2004,47.5556,-122.03
14399,396000.0,3,2.25,1680,9766,2.0,3,7,1989,47.7341,-121.981
14400,547000.0,3,2.5,1480,8381,1.0,4,7,1968,47.7078,-122.288
14401,302000.0,4,1.5,1790,10200,1.0,4,8,1963,47.3774,-122.225
14402,999000.0,5,3.5,2810,2700,2.0,5,9,1910,47.6799,-122.363
14404,265800.0,3,1.75,1460,7361,1.0,3,6,1982,47.7436,-121.979
14405,530000.0,3,2.25,2160,8114,1.0,3,8,1960,47.7176,-122.35
14406,605000.0,6,2.0,2610,9132,1.0,4,8,1965,47.622,-122.14
14407,489000.0,4,2.5,2170,4587,2.0,3,7,2006,47.5396,-121.889
14408,305000.0,2,1.0,2160,12960,1.0,3,7,1968,47.4702,-122.261
14409,513000.0,4,2.75,2020,7070,1.0,5,7,1958,47.5202,-122.378
14410,765000.0,4,2.5,2980,5000,2.0,3,10,2006,47.5431,-121.997
14411,550000.0,2,1.5,1300,2970,1.0,3,7,1903,47.6233,-122.319
14412,974350.0,4,2.5,3090,10730,2.0,5,8,1985,47.5458,-122.141
14413,653675.0,4,2.25,2280,7229,2.0,4,8,1984,47.5609,-122.081
14414,245000.0,3,1.75,1260,8614,1.0,4,7,1985,47.3586,-122.056
14415,700180.0,2,1.75,1530,4387,1.0,3,8,1952,47.6726,-122.264
14416,510000.0,3,2.5,1830,8133,1.0,3,8,1996,47.7478,-122.247
14417,390000.0,3,2.5,1610,10292,1.0,4,7,1969,47.5349,-122.174
14418,606500.0,3,2.5,2170,5500,2.0,3,8,2000,47.5975,-122.018
14419,1500000.0,4,4.25,5020,26319,2.0,3,12,1998,47.6008,-122.01
14420,290000.0,3,2.25,1620,7772,2.0,4,8,1988,47.3521,-122.302
14421,115000.0,3,1.75,1080,7942,1.0,3,7,1981,47.3141,-122.355
14422,500000.0,3,2.5,1940,37565,1.0,4,8,1987,47.4801,-122.063
14423,139950.0,0,0.0,844,4269,1.0,4,7,1913,47.2781,-122.25
14425,550000.0,3,2.5,2010,2261,2.0,3,8,2014,47.5514,-121.998
14426,465000.0,3,1.0,800,3060,1.5,4,6,1903,47.6769,-122.389
14427,354950.0,3,1.0,970,5922,1.5,3,7,1949,47.719,-122.321
14429,500000.0,3,2.25,2010,7447,2.0,3,8,1985,47.747,-122.248
14430,667750.0,4,1.0,1430,4080,1.5,3,7,1924,47.6696,-122.324
