,latitude,longitude,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,_Entire home/apt,_Private room,_Shared room
30248,40.66505,-73.95445,3.9318256327243257,3,1,0.06,2,0,0,1,0
30249,40.67853,-73.88991,3.58351893845611,1,17,1.13,3,0,0,1,0
30250,40.68352,-73.92557,4.605170185988092,2,21,1.31,1,26,1,0,0
30251,40.72831,-73.98873,4.330733340286331,1,40,2.39,2,24,0,0,1
30252,40.7975,-73.93556,4.110873864173311,1,61,3.67,1,45,0,1,0
30253,40.75857,-73.89298000000001,3.8501476017100584,2,31,1.92,1,51,0,1,0
30254,40.68861,-73.92941,5.170483995038151,4,44,2.66,1,249,1,0,0
30255,40.679840000000006,-73.84403,4.795790545596741,1,35,2.18,1,356,1,0,0
30256,40.818090000000005,-73.94168,5.19295685089021,2,37,2.32,1,333,1,0,0
30258,40.839209999999994,-73.93535,4.795790545596741,4,10,0.6,1,4,1,0,0
30261,40.71536,-73.94058000000001,4.248495242049359,5,6,0.51,1,0,0,1,0
30262,40.752720000000004,-73.99682,4.59511985013459,1,19,1.25,1,0,0,1,0
30264,40.722570000000005,-73.98884,4.770684624465665,1,4,0.24,1,0,1,0,0
30265,40.68475,-73.92896999999999,4.7535901911063645,2,39,2.41,1,90,1,0,0
30266,40.67641,-73.95736,3.828641396489095,5,1,0.06,1,0,0,1,0
30267,40.72603,-73.98469,5.0106352940962555,2,5,0.3,2,0,0,1,0
30271,40.74497,-73.91752,4.836281906951478,1,16,0.98,1,0,1,0,0
30272,40.83913,-73.9461,4.836281906951478,2,24,1.63,1,188,1,0,0
30273,40.61204,-73.95501,4.605170185988092,2,31,1.9,2,0,0,1,0
30274,40.84442,-73.94039000000001,4.7535901911063645,6,2,0.22,3,90,0,1,0
30276,40.635709999999996,-73.92398,5.017279836814924,5,1,0.39,1,0,0,1,0
30277,40.80405,-73.96375,4.219507705176107,3,7,0.43,1,0,0,1,0
30278,40.65465,-73.96158,5.420534999272286,2,32,2.31,1,56,1,0,0
30280,40.714729999999996,-73.99091,4.143134726391533,4,7,0.43,1,0,0,1,0
30281,40.70073,-73.91714,3.58351893845611,1,6,0.37,1,0,0,1,0
30282,40.66876,-73.98448,5.170483995038151,6,2,0.13,1,67,1,0,0
30284,40.82781,-73.94405,3.6888794541139363,1,26,1.62,2,10,0,1,0
30285,40.81862,-73.95565,4.110873864173311,2,5,0.31,1,0,0,1,0
30286,40.728,-74.00265,4.709530201312334,3,71,4.39,2,37,0,1,0
30287,40.697520000000004,-73.97419000000001,3.871201010907891,1,1,0.06,1,0,0,1,0
30289,40.688309999999994,-73.91866,3.4339872044851463,3,1,0.09,1,0,0,1,0
30290,40.67237,-73.87651,4.941642422609304,3,21,1.49,1,344,1,0,0
30291,40.721070000000005,-73.94315999999999,4.2626798770413155,1,42,2.5,3,15,0,1,0
30292,40.7265,-73.98878,4.709530201312334,3,4,0.25,1,0,1,0,0
30293,40.71925,-73.99301,4.406719247264253,5,24,1.48,1,164,0,1,0
30294,40.71033,-73.94921,4.454347296253507,2,2,0.12,1,0,0,1,0
30295,40.711240000000004,-73.99455999999999,4.23410650459726,3,64,3.92,1,13,1,0,0
30296,40.67985,-73.91060999999999,4.564348191467836,2,50,3.13,1,54,1,0,0
30297,40.69205,-73.94334,4.394449154672439,2,2,0.17,1,0,0,1,0
30298,40.73925,-73.98084,6.016157159698354,3,52,3.15,1,106,1,0,0
30299,40.81449,-73.95841999999999,4.110873864173311,2,3,0.18,1,0,0,1,0
30302,40.83229,-73.94339000000001,4.204692619390966,5,8,0.48,1,0,1,0,0
30303,40.68858,-73.95721,5.303304908059076,6,3,0.27,1,1,1,0,0
30305,40.78654,-73.97663,4.564348191467836,5,20,1.42,2,104,0,1,0
30306,40.690290000000005,-73.90623000000001,3.4011973816621555,1,3,0.18,1,0,0,0,1
30309,40.76305,-73.96704,5.484796933490655,30,2,0.14,6,156,1,0,0
30310,40.67487,-73.94051,5.093750200806762,2,3,0.24,1,0,1,0,0
30311,40.75522,-73.81259,3.8501476017100584,2,26,1.65,6,180,0,1,0
30312,40.63779,-74.12274000000001,3.4657359027997265,7,3,0.19,1,357,0,1,0
30313,40.764509999999994,-73.91181999999999,4.61512051684126,2,21,1.86,1,32,0,1,0
30314,40.67988,-73.92229,5.075173815233827,3,12,0.78,2,285,1,0,0
30316,40.58591,-73.95099,4.2626798770413155,2,1,0.06,1,0,1,0,0
30317,40.696999999999996,-73.93115999999999,3.58351893845611,1,1,0.07,1,0,0,1,0
30318,40.652809999999995,-73.96581,4.0943445622221,2,10,0.62,1,27,0,1,0
30319,40.66022,-73.98581,5.017279836814924,2,13,0.94,1,282,1,0,0
30320,40.76525,-73.86715,4.394449154672439,1,4,0.28,2,78,0,1,0
30321,40.7551,-73.99363000000001,5.303304908059076,3,81,5.8,1,189,1,0,0
30322,40.71971,-73.98761,5.420534999272286,6,22,1.36,1,17,1,0,0
30323,40.764829999999996,-73.96675,5.420534999272286,30,1,0.09,6,240,1,0,0
30324,40.7605,-73.92795,4.61512051684126,2,45,2.89,1,269,1,0,0
30325,40.704879999999996,-73.94100999999999,4.574710978503383,3,38,2.31,1,25,0,1,0
30326,40.697990000000004,-73.90509,4.110873864173311,1,22,1.37,7,73,0,1,0
30327,40.69704,-73.90576,4.110873864173311,1,14,0.88,7,64,0,1,0
30329,40.717079999999996,-73.99908,4.983606621708336,29,18,1.13,1,155,1,0,0
30331,40.76677,-73.9171,4.330733340286331,2,4,0.29,1,0,0,1,0
30332,40.69012,-73.99221,4.394449154672439,1,14,0.87,1,2,0,1,0
30333,40.694309999999994,-73.97063,5.049856007249537,1,16,1.04,1,14,1,0,0
30334,40.759879999999995,-73.96115,4.61512051684126,30,5,0.34,8,229,1,0,0
30336,40.68464,-73.92268,4.795790545596741,2,89,5.59,1,35,1,0,0
30337,40.78494,-73.94988000000001,5.420534999272286,2,8,0.48,1,209,1,0,0
30338,40.76,-73.98962,5.170483995038151,3,4,0.26,1,0,1,0,0
30339,40.85197,-73.94074,4.330733340286331,3,21,1.47,3,138,0,1,0
30340,40.84305,-73.93876999999999,4.499809670330265,6,5,0.31,3,90,0,1,0
30343,40.76314,-73.83,4.110873864173311,1,112,7.55,2,84,0,1,0
30344,40.67183,-73.78025,4.110873864173311,1,83,5.11,6,171,0,1,0
30347,40.65814,-73.97718,5.5254529391317835,2,81,4.89,1,213,1,0,0
30348,40.80899,-73.94225,4.394449154672439,4,1,0.06,1,365,0,1,0
30349,40.67964,-73.90675,3.784189633918261,1,58,3.65,6,152,0,1,0
30350,40.742329999999995,-74.0002,4.605170185988092,3,3,0.19,1,0,0,1,0
30351,40.680479999999996,-73.90786999999999,3.784189633918261,1,35,2.15,6,155,0,1,0
30352,40.67913,-73.90665,3.784189633918261,1,33,2.04,6,170,0,1,0
30353,40.578790000000005,-74.11043000000001,4.110873864173311,3,81,5.09,3,272,1,0,0
30354,40.718759999999996,-73.94440999999999,3.970291913552122,2,4,0.24,1,0,0,1,0
30355,40.67308,-73.95522,4.709530201312334,1,38,2.31,1,0,1,0,0
30356,40.814040000000006,-73.93809,4.110873864173311,2,16,1.0,1,363,0,1,0
30357,40.70477,-73.93205999999999,3.295836866004329,2,8,0.48,2,0,0,0,1
30358,40.75707,-73.81205,3.8501476017100584,2,22,1.36,6,180,0,1,0
30359,40.67908,-73.96858,5.303304908059076,3,29,3.33,1,50,1,0,0
30360,40.76686,-73.98555,5.017279836814924,5,13,0.8,1,0,1,0,0
30361,40.74085,-74.00379000000001,4.394449154672439,4,34,2.24,2,20,0,1,0
30362,40.843,-73.84806,4.189654742026425,2,2,0.13,2,135,0,1,0
30363,40.71655,-73.99042,4.875197323201151,4,17,1.1,1,0,1,0,0
30364,40.78046,-73.98818,4.51085950651685,3,2,0.63,2,339,0,1,0
30365,40.764309999999995,-73.98859,4.330733340286331,1,69,4.21,6,167,0,0,1
30366,40.6878,-73.93915,3.713572066704308,3,3,0.18,4,89,0,1,0
30368,40.74265,-73.98066,6.111467339502679,30,16,0.98,1,145,1,0,0
30369,40.65891,-73.95886999999999,5.017279836814924,2,68,4.27,2,32,1,0,0
30370,40.69749,-73.93153000000001,4.709530201312334,3,7,0.42,1,38,1,0,0
30371,40.71779,-73.94632,4.624972813284271,1,5,0.34,1,90,0,1,0
30372,40.75703,-73.88368,4.912654885736052,2,68,4.27,1,89,1,0,0
30373,40.7046,-73.92198,4.02535169073515,1,18,1.11,1,19,0,1,0
30374,40.75251,-73.86401,3.9512437185814275,2,60,3.93,5,125,0,1,0
30375,40.75312,-73.86479,3.6888794541139363,2,59,3.7,5,157,0,1,0
30376,40.75295,-73.86465,3.6375861597263857,2,66,4.06,5,150,0,1,0
30377,40.75287,-73.86435,3.6375861597263857,2,34,2.07,5,126,0,1,0
30378,40.75144,-73.86418,3.6375861597263857,2,32,1.96,5,126,0,1,0
30379,40.72528,-73.74738,4.330733340286331,2,85,5.56,2,349,0,1,0
30381,40.70234,-74.01047,4.875197323201151,2,77,4.7,1,85,1,0,0
30382,40.76398,-73.96581,6.173786103901937,1,52,3.24,1,3,1,0,0
30384,40.698609999999995,-73.90728,4.499809670330265,1,42,2.57,1,5,0,1,0
30386,40.5788,-73.95719,5.170483995038151,3,21,1.3,1,160,1,0,0
30387,40.86222,-73.93052,3.6109179126442243,1,1,0.07,3,0,0,1,0
30388,40.74505,-73.88148000000001,3.912023005428146,1,3,0.19,5,35,0,1,0
30390,40.68663,-73.91538,4.442651256490317,30,7,0.44,26,156,1,0,0
30391,40.68936,-73.84114,4.110873864173311,2,35,2.17,1,205,0,1,0
30392,40.74633,-73.98694,5.14166355650266,4,47,3.09,1,320,1,0,0
30393,40.77255,-73.96323000000001,4.844187086458591,3,52,3.27,1,35,1,0,0
30394,40.70333,-73.92933000000001,4.61512051684126,1,2,0.13,2,20,0,1,0
30395,40.83705,-73.93843000000001,4.02535169073515,1,2,0.13,1,341,0,1,0
30396,40.72205,-73.98132,5.075173815233827,2,10,0.7,1,17,1,0,0
30397,40.71436,-73.93949,4.51085950651685,2,16,1.0,2,20,0,1,0
30398,40.65683,-73.99959,4.51085950651685,2,41,2.75,1,0,1,0,0
30399,40.699870000000004,-73.88951999999999,3.4339872044851463,2,57,3.54,6,254,0,1,0
30400,40.67843,-73.96125,5.786897381366708,4,3,0.27,2,98,1,0,0
30403,40.71515,-73.95251999999999,4.2626798770413155,3,2,0.32,1,223,0,1,0
30404,40.83452,-73.93143,4.394449154672439,2,32,2.07,3,17,0,1,0
30405,40.74057,-74.00263000000001,5.017279836814924,4,21,1.46,2,5,1,0,0
30406,40.83593,-73.93004,4.394449154672439,2,29,1.81,3,17,0,1,0
30407,40.77388,-73.94913000000001,4.430816798843313,1,75,4.57,1,44,0,1,0
30409,40.74457,-73.92307,3.9318256327243257,1,25,1.56,1,5,0,0,1
30411,40.71331,-73.83474,3.713572066704308,1,14,0.9,1,0,0,1,0
30412,40.811640000000004,-73.94513,5.111987788356544,7,2,0.17,2,105,1,0,0
30413,40.68084,-73.98964000000001,4.875197323201151,7,11,1.3,1,1,1,0,0
30414,40.710440000000006,-73.9583,4.189654742026425,25,6,0.42,2,0,0,1,0
30415,40.69126,-73.99288,3.9318256327243257,10,4,0.25,1,0,0,1,0
30416,40.675940000000004,-73.89365,4.110873864173311,3,61,3.73,2,127,1,0,0
30417,40.65104,-73.96275,3.7612001156935624,5,1,0.07,1,0,0,1,0
30418,40.720620000000004,-73.98425,5.0689042022202315,1,46,2.88,1,106,1,0,0
30420,40.74756,-73.91221999999999,4.189654742026425,2,15,1.02,1,27,1,0,0
30421,40.756890000000006,-73.997,5.942799375126701,4,2,0.14,1,0,1,0,0
30422,40.67716,-73.91418,4.709530201312334,1,59,3.7,1,248,1,0,0
30423,40.67707,-73.94834,4.983606621708336,2,66,4.85,1,158,1,0,0
30424,40.69167,-73.95381,4.356708826689592,2,6,0.38,2,89,0,1,0
30425,40.68993,-73.95286999999999,4.605170185988092,2,8,0.53,2,179,0,1,0
30426,40.78167,-73.94734,4.499809670330265,3,7,0.68,5,213,0,1,0
30427,40.761790000000005,-73.96199,4.59511985013459,5,30,1.97,2,23,0,1,0
30428,40.748909999999995,-73.97887,5.723585101952381,30,1,0.17,232,326,1,0,0
30429,40.764520000000005,-73.9874,4.330733340286331,1,53,3.25,6,172,0,0,1
30430,40.7648,-73.98879000000001,4.2626798770413155,1,50,3.07,6,362,0,0,1
30431,40.6439,-73.96866,4.23410650459726,2,69,4.26,6,196,0,1,0
30432,40.688320000000004,-73.96366,6.111467339502679,3,2,0.17,1,99,1,0,0
30433,40.67295,-73.95883,3.713572066704308,1,2,0.22,1,0,0,1,0
30434,40.66072,-73.87638000000001,4.330733340286331,6,30,1.84,1,0,1,0,0
30436,40.724340000000005,-73.99531999999999,5.303304908059076,3,21,1.46,1,124,1,0,0
30437,40.740159999999996,-73.98735,5.673323267171493,5,4,0.24,2,69,1,0,0
30438,40.87993,-73.87195,3.9318256327243257,3,18,1.16,2,326,0,1,0
30439,40.64715,-73.90446999999999,5.170483995038151,2,50,3.18,1,173,1,0,0
30440,40.634570000000004,-74.0325,4.836281906951478,3,25,1.57,1,348,1,0,0
30441,40.74248,-73.99568000000001,4.574710978503383,1,32,2.03,1,2,1,0,0
30442,40.73709,-73.98026999999999,5.5254529391317835,2,38,2.65,1,322,1,0,0
30443,40.77825,-73.94719,4.912654885736052,12,4,0.28,1,171,1,0,0
30444,40.70923,-73.95205,4.948759890378168,6,3,0.19,1,0,1,0,0
30445,40.70199,-73.92035,3.828641396489095,2,10,0.61,1,0,0,1,0
30446,40.710809999999995,-73.94965,4.330733340286331,2,2,0.13,2,7,0,1,0
30447,40.74688,-73.98701,5.3981627015177525,4,17,1.06,1,208,1,0,0
30448,40.74968,-73.98951,5.231108616854587,3,4,0.24,1,0,1,0,0
30449,40.63255,-73.90742,4.2626798770413155,2,23,1.58,1,53,0,1,0
30450,40.72822,-73.99239,5.170483995038151,7,12,1.01,1,2,1,0,0
30451,40.67066,-73.98671,4.02535169073515,2,5,0.31,1,0,0,1,0
30452,40.73182,-73.87579000000001,4.564348191467836,5,29,1.81,1,120,1,0,0
30453,40.68013,-73.97451,6.46302945692067,3,3,0.2,1,18,0,1,0
30454,40.75654,-73.83145999999999,5.631211781821365,2,31,2.12,7,68,1,0,0
30455,40.79167,-73.97421,4.836281906951478,2,8,0.5,1,176,1,0,0
30456,40.81061,-73.95125,5.017279836814924,2,12,0.8,1,0,1,0,0
30457,40.74253,-73.88962,4.189654742026425,3,31,2.21,2,41,0,1,0
30458,40.693220000000004,-73.91268000000001,3.784189633918261,1,12,0.76,2,47,0,1,0
30460,40.71452,-73.95451,5.655991810819852,1,5,0.39,4,3,1,0,0
30461,40.68209,-73.73662,4.189654742026425,1,119,7.79,1,0,0,1,0
30462,40.87188,-73.91936,4.454347296253507,1,2,0.12,1,188,1,0,0
30463,40.734190000000005,-73.98725999999999,4.795790545596741,7,2,0.19,1,31,0,1,0
30464,40.736290000000004,-73.98753,5.111987788356544,6,10,0.65,1,43,1,0,0
30465,40.71072,-73.94382,3.6888794541139363,7,4,0.45,1,0,0,1,0
30467,40.69401,-73.90578000000001,3.713572066704308,1,12,0.74,2,0,0,1,0
30468,40.741609999999994,-73.99435,5.5254529391317835,30,3,0.19,10,338,1,0,0
30469,40.676559999999995,-74.01656,4.948759890378168,2,59,3.68,1,77,1,0,0
30470,40.631640000000004,-74.0292,4.110873864173311,2,12,0.73,1,0,0,1,0
30473,40.76509,-73.91026,4.912654885736052,2,57,3.52,1,0,1,0,0
30474,40.75524,-73.90768,4.795790545596741,3,2,1.5,1,180,1,0,0
30476,40.76044,-73.92955,5.303304908059076,1,54,3.38,2,338,1,0,0
30477,40.8232,-73.95463000000001,4.02535169073515,1,39,2.37,2,153,0,1,0
30478,40.67563,-73.87866,4.465908118654584,1,154,9.53,2,311,1,0,0
30479,40.759879999999995,-73.95097,4.875197323201151,2,3,0.2,2,300,1,0,0
30480,40.68221,-73.92614,4.727387818712341,3,43,2.63,1,29,1,0,0
30481,40.64105,-73.957,4.2626798770413155,1,66,4.07,1,144,0,1,0
30482,40.72172,-74.0041,5.62040086571715,5,6,0.37,3,0,1,0,0
30483,40.68524,-73.97463,5.017279836814924,2,8,0.52,2,11,1,0,0
30484,40.77154,-73.95573,5.170483995038151,3,24,1.48,1,0,1,0,0
30485,40.710679999999996,-73.96035,5.937536205082426,3,13,0.85,1,25,1,0,0
30487,40.660940000000004,-73.94535,4.189654742026425,1,69,4.4,1,0,0,1,0
30488,40.87021,-73.86095,4.454347296253507,2,83,5.19,1,329,1,0,0
30490,40.82325,-73.95243,3.8501476017100584,14,12,0.82,4,0,0,1,0
30491,40.76187,-73.92761999999999,5.25227342804663,2,65,4.05,1,259,1,0,0
30492,40.76032,-73.95164,4.2626798770413155,3,1,0.26,2,358,0,1,0
30494,40.81453,-73.96141,4.836281906951478,3,3,0.19,1,0,1,0,0
30495,40.71849,-73.95053,5.170483995038151,4,2,0.15,1,0,1,0,0
30496,40.71374,-73.98907,4.61512051684126,3,10,0.62,3,361,0,1,0
30497,40.73389,-74.00086,5.5053315359323625,60,12,0.75,1,13,1,0,0
30498,40.68016,-73.91054,4.23410650459726,3,19,1.23,1,28,1,0,0
30499,40.70644,-73.94339000000001,4.454347296253507,6,7,0.43,1,0,1,0,0
30500,40.67913,-73.98015,4.564348191467836,1,8,0.52,2,6,1,0,0
30501,40.71012,-74.00828,4.709530201312334,5,6,0.37,1,0,0,1,0
30502,40.680859999999996,-73.9926,4.31748811353631,1,20,1.31,4,162,0,1,0
30503,40.80373,-73.93594,3.9889840465642745,21,2,0.46,2,61,0,1,0
30504,40.84389,-73.94126999999999,3.828641396489095,1,1,0.07,4,90,0,1,0
30505,40.68477,-73.908,4.836281906951478,3,1,0.06,3,1,0,1,0
30506,40.72909,-73.98986,4.564348191467836,1,78,4.79,1,5,0,1,0
30507,40.70374,-73.92497,3.828641396489095,3,17,1.04,1,16,0,1,0
30508,40.6802,-73.96504,5.5254529391317835,3,3,0.21,1,0,0,1,0
30509,40.7115,-73.9952,5.707110264748875,3,24,1.76,1,32,1,0,0
30510,40.69466,-73.97151,5.003946305945459,3,20,1.27,1,0,1,0,0
30511,40.760059999999996,-73.9408,4.02535169073515,4,2,0.65,5,89,0,1,0
30512,40.86737,-73.89415,3.871201010907891,3,14,0.89,1,197,0,1,0
30514,40.70438,-74.00856,4.7535901911063645,7,5,0.32,1,0,1,0,0
30515,40.68892,-73.90495,4.02535169073515,2,1,0.06,1,0,0,1,0
30516,40.67426,-73.87969,4.948759890378168,1,30,2.18,2,4,1,0,0
30517,40.836040000000004,-73.93099000000001,5.484796933490655,1,22,1.4,3,1,1,0,0
30519,40.71895,-73.84249,4.795790545596741,1,3,0.29,1,322,0,1,0
30520,40.68235,-73.96128,5.303304908059076,30,6,0.41,1,266,1,0,0
30522,40.69166,-73.90314000000001,3.912023005428146,14,5,0.34,2,163,0,1,0
30525,40.6743,-73.78471,4.2626798770413155,1,41,2.76,1,67,0,1,0
30526,40.80765,-73.95244,5.993961427306569,4,7,0.93,2,244,1,0,0
30527,40.7323,-73.99433,5.298317366548036,2,69,4.23,1,112,1,0,0
30528,40.78757,-73.95402,5.272999558563747,1,19,1.23,1,177,1,0,0
30529,40.751020000000004,-73.99840999999999,6.2166061010848646,30,2,0.12,1,179,1,0,0
30530,40.80076,-73.96236,4.663439094112067,2,38,2.38,1,300,0,1,0
30531,40.79902,-73.96692,4.2626798770413155,1,1,0.07,1,0,0,1,0
30533,40.753209999999996,-73.97131999999999,5.236441962829949,3,12,0.86,3,6,1,0,0
30534,40.7275,-74.0,5.5254529391317835,2,14,1.24,1,0,1,0,0
30535,40.7289,-73.98865,3.9889840465642745,3,1,0.06,1,0,0,1,0
30537,40.67905,-73.97238,4.61512051684126,5,1,0.06,1,0,1,0,0
30538,40.69121,-73.92099,4.189654742026425,2,9,0.56,1,0,0,1,0
30539,40.71967,-73.98311,4.709530201312334,2,29,2.02,2,117,0,1,0
30540,40.65232,-73.96208,3.6109179126442243,2,11,0.68,1,0,0,1,0
30541,40.73917,-73.86362,3.713572066704308,1,78,4.81,2,69,0,1,0
30542,40.751290000000004,-73.99561,5.225746673713202,2,32,2.02,1,47,1,0,0
30543,40.70984,-73.9433,5.170483995038151,2,4,0.45,1,27,1,0,0
30544,40.67923,-74.00650999999999,4.189654742026425,1,13,0.9,2,160,0,1,0
30545,40.67413,-73.9398,3.7612001156935624,2,10,0.64,1,10,0,1,0
30546,40.67799,-73.94221999999999,3.258096538021482,2,13,0.81,1,81,0,0,1
30547,40.66798,-73.95528,4.290459441148391,2,16,0.99,1,0,0,1,0
30548,40.78353,-73.97802,3.828641396489095,30,4,0.36,3,242,0,1,0
30549,40.671859999999995,-73.93684,4.356708826689592,6,15,0.94,1,32,1,0,0
30550,40.7748,-73.97922,4.795790545596741,2,4,0.24,1,0,0,1,0
30551,40.65609,-73.95781,4.2626798770413155,1,6,0.39,1,0,1,0,0
30552,40.73726,-73.8632,3.58351893845611,1,78,4.82,2,75,0,1,0
30553,40.73976,-74.00953,5.303304908059076,10,11,0.76,1,365,1,0,0
30554,40.77462,-73.91020999999999,4.2626798770413155,2,6,0.38,1,0,0,1,0
30556,40.77597,-73.97686,5.19295685089021,1,4,0.25,4,270,0,1,0
30557,40.78268,-73.94977,4.709530201312334,3,2,0.14,1,0,1,0,0
30558,40.75173,-73.9727,5.926926025970411,3,11,0.84,3,3,1,0,0
30560,40.6845,-73.95804,5.170483995038151,2,44,2.72,1,285,1,0,0
30561,40.69266,-73.9399,3.7612001156935624,2,8,0.5,1,0,0,1,0
30562,40.72142,-73.98411,5.860786223465865,10,2,0.13,1,87,0,1,0
30563,40.76324,-73.77111,5.303304908059076,2,45,2.84,1,42,1,0,0
30564,40.69786,-73.93287,4.189654742026425,3,4,0.25,1,342,0,1,0
30566,40.65923,-73.96030999999999,5.017279836814924,3,10,0.64,2,187,1,0,0
30567,40.81798,-73.93956,4.7535901911063645,1,53,3.33,1,0,0,1,0
30568,40.76534,-73.98701,4.330733340286331,1,59,3.64,6,362,0,0,1
30569,40.64318,-73.96835,4.143134726391533,2,67,4.19,6,50,0,1,0
30570,40.79766,-73.94824,4.941642422609304,1,6,0.46,1,0,0,1,0
30571,40.782990000000005,-73.98318,5.017279836814924,31,1,0.07,8,332,1,0,0
30572,40.68303,-73.96316999999999,4.330733340286331,7,1,0.08,1,0,0,1,0
30573,40.69147,-73.76013,3.828641396489095,3,9,0.57,1,90,0,1,0
30574,40.837109999999996,-73.94438000000001,4.51085950651685,1,32,2.02,1,5,0,1,0
30575,40.77113,-73.90459,4.736198448394496,2,51,3.26,1,41,1,0,0
30577,40.69011,-73.96999,5.231108616854587,4,2,1.36,2,22,1,0,0
30579,40.89873,-73.86449,3.5553480614894135,1,122,8.24,4,5,0,1,0
30580,40.714,-73.77787,4.290459441148391,5,6,0.38,1,364,0,1,0
30581,40.66561,-73.94156,3.7612001156935624,4,36,2.34,2,292,0,1,0
30582,40.71813,-73.94931,5.5254529391317835,2,2,0.31,1,0,1,0,0
30583,40.74805,-73.9868,4.795790545596741,1,8,0.53,17,267,1,0,0
30584,40.74677,-73.98698,4.795790545596741,1,6,0.4,17,246,1,0,0
30586,40.74796,-73.98814,4.927253685157205,1,10,1.03,17,182,1,0,0
30587,40.74731,-73.98821,5.099866427824199,1,11,1.42,17,221,1,0,0
30588,40.746359999999996,-73.98680999999999,5.0369526024136295,1,7,0.49,17,226,1,0,0
30589,40.74793,-73.98834000000001,4.795790545596741,1,3,0.47,17,257,1,0,0
30590,40.748259999999995,-73.98873,4.927253685157205,1,7,0.96,17,218,1,0,0
30591,40.74825,-73.98853000000001,4.795790545596741,1,3,0.51,17,200,1,0,0
30592,40.74657,-73.98691,5.099866427824199,1,8,0.63,17,225,1,0,0
30593,40.7474,-73.98685,5.0369526024136295,1,4,0.27,17,216,1,0,0
30594,40.74649,-73.98723000000001,4.927253685157205,1,5,0.34,17,162,1,0,0
30595,40.74796,-73.98788,4.795790545596741,1,7,0.51,17,232,1,0,0
30596,40.74653,-73.98716999999999,5.342334251964811,1,4,0.3,17,215,1,0,0
30597,40.74706,-73.98689,5.0369526024136295,1,7,0.7,17,234,1,0,0
30598,40.74643,-73.98729,5.099866427824199,1,8,0.57,17,239,1,0,0
30599,40.6701,-73.98151,4.709530201312334,30,25,1.63,1,125,1,0,0
30600,40.75869,-73.99068,5.993961427306569,2,19,1.33,1,166,0,1,0
30602,40.88316,-73.91150999999999,5.8888779583328805,2,8,0.51,1,71,1,0,0
30603,40.80454,-73.9645,4.795790545596741,1,2,0.16,1,0,0,1,0
30604,40.71412,-73.94447,4.564348191467836,45,1,0.06,1,0,1,0,0
30605,40.687540000000006,-73.91411,3.9318256327243257,1,80,5.1,1,57,0,1,0
30607,40.88455,-73.86587,3.295836866004329,1,10,0.67,1,312,0,0,1
30608,40.660940000000004,-73.98652,5.247024072160486,1,5,0.43,5,270,1,0,0
30611,40.72619,-73.99019,5.993961427306569,4,8,0.51,4,161,1,0,0
30612,40.755320000000005,-73.9654,4.51085950651685,2,15,0.93,1,0,0,1,0
30613,40.75311,-73.97306,5.993961427306569,3,2,0.14,1,2,0,1,0
30614,40.827329999999996,-73.94937,5.5053315359323625,3,28,1.74,1,272,1,0,0
30615,40.71049,-74.00869,4.61512051684126,3,3,0.19,1,0,0,1,0
30616,40.6832,-73.93469,4.836281906951478,2,53,3.44,1,215,1,0,0
30617,40.71353,-73.99925,5.3981627015177525,15,4,0.25,1,9,1,0,0
30619,40.707409999999996,-73.91421,4.02535169073515,3,13,0.82,1,83,0,1,0
30620,40.69392,-73.97114,5.5254529391317835,3,37,2.39,2,140,1,0,0
30621,40.7368,-73.98518,4.709530201312334,1,69,4.34,1,176,0,1,0
30622,40.707390000000004,-73.81326999999999,3.828641396489095,2,18,1.15,1,0,0,1,0
30624,40.8067,-73.95621,5.170483995038151,3,43,2.89,1,37,1,0,0
30625,40.80554,-73.95586,4.406719247264253,4,41,2.56,2,28,0,1,0
30626,40.76502,-73.98702,4.330733340286331,1,59,3.64,6,174,0,0,1
30627,40.69475,-73.9405,3.6375861597263857,30,3,0.21,10,342,0,0,1
30628,40.69312,-73.94073,3.4965075614664802,31,4,0.28,10,341,0,0,1
30629,40.728840000000005,-74.00285,5.303304908059076,5,54,3.34,1,242,1,0,0
30630,40.71432,-73.94751,4.795790545596741,14,2,0.16,1,177,1,0,0
30631,40.692190000000004,-73.95851,5.017279836814924,3,11,0.8,1,2,1,0,0
30632,40.68486,-73.93822,4.2626798770413155,1,2,0.15,2,0,0,1,0
30634,40.74995,-73.98602,4.6913478822291435,3,7,0.44,1,0,0,1,0
30635,40.86302,-73.92981999999999,4.5217885770490405,1,2,0.13,3,0,1,0,0
30638,40.81304,-73.9456,4.663439094112067,1,35,3.04,2,60,0,1,0
30639,40.812740000000005,-73.9455,4.997212273764115,1,3,0.3,2,57,0,1,0
30640,40.70753,-74.00514,5.327876168789581,29,1,0.07,96,338,1,0,0
30641,40.72003,-73.98588000000001,4.532599493153256,2,12,0.74,1,0,1,0,0
30642,40.6663,-73.87448,4.941642422609304,3,25,1.61,2,70,1,0,0
30643,40.76119,-73.92379,4.61512051684126,2,1,0.09,1,0,0,1,0
30644,40.82165,-73.95593000000001,4.02535169073515,5,1,0.08,1,38,0,1,0
